scheduler,jobs_measured,mean_wait,median_wait,p95_wait,max_wait,mean_bounded_slowdown,p95_bounded_slowdown,mean_turnaround,fairness_gini,gpu_util,preemptions,trace,window,capacity,jobs_total,jobs_dropped_oversized,offered_load
EASY_ORACLE,951,4045.720294426919,1392.0,14880.5,61287.0,13.050547547752169,68.36228070175439,7979.08832807571,0.6695062294150841,0.7422805488760578,0,lanl,12,1024,1379,0,0.7613624855324074
CONS_BF_USEREST,951,15518.54468980021,13070.0,47396.5,94345.0,45.01204347503164,241.7888888888889,19451.912723449,0.5116568046755807,0.7422805488760578,0,lanl,12,1024,1379,0,0.7613624855324074
SRPT_ORACLE,951,1407.2660357518403,0.0,4966.0,401149.0,1.074535846356941,1.3783183122731,5340.634069400631,0.9703881241185257,0.74890284311524,682,lanl,12,1024,1379,0,0.7613624855324074
PROACTIVE,951,3775.7812828601473,0.0,34414.0,115972.0,9.0159756116518,38.131594202898555,7709.149316508938,0.9011956080730511,0.7422805488760578,0,lanl,12,1024,1379,0,0.7613624855324074
PROACTIVE_EST,951,3184.1062039957937,0.0,23839.5,81472.0,6.747756055848318,27.866666666666667,7117.474237644585,0.9108557900437876,0.7422805488760578,0,lanl,12,1024,1379,0,0.7613624855324074
FCFS,916,322.853711790393,0.0,1957.0,14717.0,2.0515681465155846,6.197794117647058,3794.6342794759826,0.9138304329486698,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
FIFO_STRICT,916,913.2521834061135,0.0,4130.0,9583.0,5.919099714647588,39.58883647798742,4385.032751091703,0.765941300585693,0.5399553004930797,0,lanl,13,1024,1400,0,0.5515893373842593
SJF_ORACLE,916,298.3220524017467,0.0,1438.25,23961.0,1.6524689747214432,2.887481138977161,3770.102620087336,0.953016769982473,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
SJF_USEREST,916,326.896288209607,0.0,1484.0,22342.0,1.7333460397279798,3.3751534872298623,3798.6768558951967,0.9471793484987466,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
HRRN_USEREST,916,312.8973799126638,0.0,1488.5,22342.0,1.6869357619670877,2.7535130795555762,3784.6779475982535,0.9475152635181509,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
SMALLEST_FIRST,916,332.43558951965065,0.0,1632.5,22342.0,1.7802000397211495,3.2135416666666665,3804.21615720524,0.9465354891633188,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
EASY_USEREST,916,478.5938864628821,0.0,3185.75,10029.0,2.7843368117959963,11.29378434065934,3950.3744541484716,0.8627132057281828,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
EASY_ORACLE,916,423.8569868995633,0.0,2934.75,9583.0,2.2345592274639534,8.153125694290157,3895.637554585153,0.865526946105023,0.5402362476293903,0,lanl,13,1024,1400,0,0.5515893373842593
CONS_BF_USEREST,916,530.2576419213974,0.0,3365.75,9513.0,3.0363924510276816,13.595833333333333,4002.038209606987,0.8387026332457794,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
SRPT_ORACLE,916,145.26965065502182,0.0,318.25,15191.0,1.0155294530782675,1.0370166000467753,3617.0502183406115,0.9710676415659931,0.5450792768563322,230,lanl,13,1024,1400,0,0.5515893373842593
PROACTIVE,916,340.1375545851528,0.0,1850.75,22342.0,1.8961592407618248,3.3751534872298623,3811.9181222707425,0.9408266290919121,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
PROACTIVE_EST,916,338.5480349344978,0.0,1748.0,22342.0,1.9133738047575188,3.3751534872298623,3810.328602620087,0.9419389710849185,0.5429455685242465,0,lanl,13,1024,1400,0,0.5515893373842593
FCFS,1173,6854.774083546462,826.0,32309.799999999974,77855.0,25.400877133545215,154.53333333333322,10633.228473998295,0.7498533579234318,0.7943122190576158,0,lanl,14,1024,1586,0,0.8250421730324075
FIFO_STRICT,1173,23748.89599317988,17413.0,54959.2,66329.0,116.33968395136722,701.9866666666641,27527.350383631714,0.44194529506196706,0.7726880837816422,0,lanl,14,1024,1586,0,0.8250421730324075
SJF_ORACLE,1173,3310.5737425404945,0.0,10427.999999999998,296263.0,4.197758122598301,17.99473684210523,7089.028132992327,0.9432998710366752,0.7790085388216678,0,lanl,14,1024,1586,0,0.8250421730324075
SJF_USEREST,1173,4714.803069053708,0.0,24117.199999999608,156384.0,9.037273214029844,33.340821167883206,8493.257459505541,0.9314808611246652,0.7760368810964988,0,lanl,14,1024,1586,0,0.8250421730324075
HRRN_USEREST,1173,4475.633418584825,0.0,21315.599999999973,130411.0,11.853906759670693,41.223333333333194,8254.087809036659,0.883430507960352,0.7854644035767215,0,lanl,14,1024,1586,0,0.8250421730324075
SMALLEST_FIRST,1173,4696.412617220802,0.0,27889.8,144843.0,8.925293336483662,27.054924829561767,8474.867007672634,0.9337447671108561,0.7795333072700232,0,lanl,14,1024,1586,0,0.8250421730324075
EASY_USEREST,1173,11202.98294970162,3626.0,40305.2,83741.0,38.3300751722368,192.78666666666592,14981.437340153452,0.6655801944435152,0.7766634134834864,0,lanl,14,1024,1586,0,0.8250421730324075
EASY_ORACLE,1173,7382.463768115942,3490.0,28776.79999999992,46546.0,18.521825241971477,98.7066666666664,11160.918158567774,0.6362095475080884,0.7998945619376029,0,lanl,14,1024,1586,0,0.8250421730324075
CONS_BF_USEREST,1173,13154.593350383631,7538.0,45338.39999999999,65076.0,47.22460837218658,212.97901639344232,16933.047740835464,0.5909799531262692,0.7766549515214708,0,lanl,14,1024,1586,0,0.8250421730324075
SRPT_ORACLE,1173,2596.772378516624,0.0,11307.199999999979,271509.0,1.224077633218594,2.046098871699334,6375.226768968457,0.9430588602181714,0.7942370488102515,1097,lanl,14,1024,1586,0,0.8250421730324075
PROACTIVE,1173,4655.739130434783,0.0,27889.8,143530.0,8.909596570801481,27.535333333333316,8434.193520886616,0.932120875288638,0.7799751373749619,0,lanl,14,1024,1586,0,0.8250421730324075
PROACTIVE_EST,1173,4756.46547314578,0.0,25229.4,153182.0,8.821840216499583,24.252697947213974,8534.919863597614,0.9311903761581953,0.7777268554078057,0,lanl,14,1024,1586,0,0.8250421730324075
FCFS,940,2131.5851063829787,0.0,14222.29999999999,37982.0,5.4273746676817405,16.893333333333324,5389.422340425532,0.8783532563271826,0.8344351271180203,0,lanl,15,1024,1340,0,0.8528593388310185
FIFO_STRICT,940,12667.317021276596,12146.5,24905.999999999996,30007.0,66.37626458876423,323.3974897773739,15925.154255319148,0.36263206597482617,0.8293047794696918,0,lanl,15,1024,1340,0,0.8528593388310185
SJF_ORACLE,940,1821.240425531915,0.0,7660.199999999998,189772.0,3.4834379496017958,8.261931615692456,5079.077659574468,0.9347780892745409,0.8268536433401333,0,lanl,15,1024,1340,0,0.8528593388310185
SJF_USEREST,940,2967.493617021277,0.0,27735.95,57240.0,4.300162755517054,14.462034947034923,6225.33085106383,0.9136147134880871,0.8281220674886408,0,lanl,15,1024,1340,0,0.8528593388310185
HRRN_USEREST,940,2018.9287234042554,0.0,13612.64999999999,41248.0,4.390020141002987,14.987380952380942,5276.765957446809,0.8765934155476074,0.8343944976333907,0,lanl,15,1024,1340,0,0.8528593388310185
SMALLEST_FIRST,940,4118.108510638298,0.0,37411.549999999996,72723.0,9.251144867501012,22.200917537746804,7375.945744680851,0.9042670978845467,0.8289922303473491,0,lanl,15,1024,1340,0,0.8528593388310185
EASY_USEREST,940,3961.4425531914894,743.0,17290.649999999983,40439.0,13.982987997480686,76.74292929292928,7219.2797872340425,0.7197392335485199,0.8283305909497125,0,lanl,15,1024,1340,0,0.8528593388310185
EASY_ORACLE,940,2949.0659574468086,475.0,11806.149999999996,19853.0,10.973791497498276,65.61120596205943,6206.903191489362,0.7034091519443888,0.8340006912557143,0,lanl,15,1024,1340,0,0.8528593388310185
CONS_BF_USEREST,940,6074.8340425531915,2925.0,23626.94999999998,33758.0,22.53593673912694,116.56777777777766,9332.671276595745,0.6407588184648919,0.8229502410093354,0,lanl,15,1024,1340,0,0.8528593388310185
SRPT_ORACLE,940,1022.3095744680851,0.0,5094.399999999977,80762.0,1.0799031828595018,1.3959931386347635,4280.146808510638,0.962855215570191,0.8360150641407813,639,lanl,15,1024,1340,0,0.8528593388310185
PROACTIVE,940,2175.937234042553,0.0,14522.34999999999,48948.0,4.5806134447842615,8.911663773817786,5433.7744680851065,0.9179027942013654,0.8289922303473491,0,lanl,15,1024,1340,0,0.8528593388310185
PROACTIVE_EST,940,3574.0308510638297,0.0,17509.0,359138.0,14.777808910998354,10.540833333333326,6831.868085106383,0.9448034056318807,0.8301961373320444,0,lanl,15,1024,1340,0,0.8528593388310185
FCFS,955,256.39895287958115,0.0,1724.2999999999913,11416.0,2.8052917662247254,2.2910670747658624,2996.7329842931936,0.9523281324840115,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
FIFO_STRICT,955,454.67329842931935,0.0,3021.8999999999996,7224.0,3.3386006765635603,14.978333333333326,3195.007329842932,0.863881249778214,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
SJF_ORACLE,955,191.05445026178012,0.0,1110.5999999999995,9121.0,2.56189315445201,1.7508365082839485,2931.3884816753925,0.9536652270676298,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
SJF_USEREST,955,238.78952879581152,0.0,1487.2999999999922,11372.0,2.638611110168888,2.2602804017996916,2979.123560209424,0.9532062931549629,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
HRRN_USEREST,955,239.80104712041884,0.0,1724.2999999999913,11372.0,2.637115159437459,2.3124979491386357,2980.1350785340314,0.9507833924808605,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
SMALLEST_FIRST,955,258.88795811518327,0.0,1724.2999999999913,11416.0,2.7908868129879516,2.2798879375488217,2999.221989528796,0.9521949238644037,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
EASY_USEREST,955,347.069109947644,0.0,2573.6999999999935,8672.0,3.1002543747305444,10.628636363636362,3087.4031413612565,0.9096162469254456,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
EASY_ORACLE,955,240.7717277486911,0.0,1763.199999999999,6226.0,2.187292804231297,5.404999999999991,2981.1057591623035,0.9189719642532633,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
CONS_BF_USEREST,955,348.1958115183246,0.0,2573.6999999999935,8672.0,3.0898633559826867,9.231752305665257,3088.5298429319373,0.9094287584284184,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
SRPT_ORACLE,955,90.42722513089005,0.0,313.7999999999979,10043.0,1.012085037139573,1.0298948312065734,2830.7612565445024,0.9745221796178067,0.5845220358854759,233,lanl,16,1024,1492,0,0.5842457682291666
PROACTIVE,955,201.88586387434555,0.0,1214.6,10048.0,2.6027692736362744,2.1411902207257953,2942.219895287958,0.9525255281121454,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
PROACTIVE_EST,955,209.56020942408378,0.0,1112.7999999999997,11889.0,2.6860767193859747,2.0358307312172315,2949.8942408376965,0.9547320419737642,0.5810794234080957,0,lanl,16,1024,1492,0,0.5842457682291666
FCFS,875,201.016,0.0,1187.3,14834.0,1.9546274385459754,6.119999999999982,2649.3931428571427,0.9474582329927236,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
FIFO_STRICT,875,687.8845714285715,0.0,3887.499999999999,14704.0,4.7416607741152115,24.268971631205666,3136.2617142857143,0.8598148384173614,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
SJF_ORACLE,875,192.67885714285714,0.0,1149.3999999999983,14834.0,1.8430169284134983,4.133056786639881,2641.056,0.9513254191387932,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
SJF_USEREST,875,197.904,0.0,1240.1999999999975,14834.0,1.9038194006859692,5.296032202415146,2646.2811428571426,0.9494488954446683,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
HRRN_USEREST,875,197.84114285714287,0.0,1198.0999999999983,14834.0,1.903392061896246,5.296032202415146,2646.2182857142857,0.9488326251447254,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
SMALLEST_FIRST,875,202.3177142857143,0.0,1285.4999999999989,14834.0,1.9873322350671598,6.119999999999982,2650.694857142857,0.948202440937511,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
EASY_USEREST,875,354.7234285714286,0.0,2630.2999999999993,9997.0,2.4165180343043695,7.768936742556904,2803.1005714285716,0.9168132901240449,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
EASY_ORACLE,875,349.4685714285714,0.0,2503.5999999999985,9997.0,2.2676944016671206,6.942543859649106,2797.845714285714,0.9101224305592864,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
CONS_BF_USEREST,875,357.47542857142855,0.0,2630.2999999999993,9997.0,2.442538572336255,8.229051896207547,2805.8525714285715,0.9151924849865519,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
SRPT_ORACLE,875,113.55314285714286,0.0,101.29999999999995,9151.0,1.0151811707077132,1.0153869825478459,2561.9302857142857,0.9769269934566284,0.5574004051932882,129,lanl,17,1024,1190,0,0.5283719618055556
PROACTIVE,875,224.2777142857143,0.0,1309.3,14834.0,2.235607926726372,6.64522614255268,2672.654857142857,0.947420284326793,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
PROACTIVE_EST,875,216.976,0.0,1307.6,14834.0,2.1159962645696737,6.458536585365845,2665.3531428571428,0.9483284870027946,0.5554839504520399,0,lanl,17,1024,1190,0,0.5283719618055556
FCFS,720,599.4958333333333,0.0,3698.199999999997,13578.0,2.61179455106789,10.753856209150307,3161.9444444444443,0.8678603812668721,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
FIFO_STRICT,720,2824.5,979.5,12433.249999999998,14791.0,17.732220687399707,110.94371584699444,5386.948611111111,0.679588444584314,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
SJF_ORACLE,720,430.1013888888889,0.0,2319.05,36654.0,1.8447041200302696,6.059635085620278,2992.55,0.9084958300099353,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
SJF_USEREST,720,498.9555555555556,0.0,3196.899999999999,14829.0,2.15932099879836,8.291666666666659,3061.4041666666667,0.8915912931704251,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
HRRN_USEREST,720,535.4444444444445,0.0,3314.099999999999,13346.0,2.3124041858424125,8.581230158730158,3097.8930555555557,0.8726798941112726,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
SMALLEST_FIRST,720,752.6083333333333,0.0,4937.449999999963,24273.0,2.9483958074063463,8.259999999999991,3315.0569444444445,0.9163760672246438,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
EASY_USEREST,720,999.5875,0.0,4907.15,10356.0,4.631506564703772,23.588333333333328,3562.036111111111,0.7903100827702538,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
EASY_ORACLE,720,685.2486111111111,0.0,4016.45,9473.0,2.588097249476897,10.602345318133091,3247.697222222222,0.8174341828943312,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
CONS_BF_USEREST,720,1107.1375,0.0,5278.2,11229.0,4.981500900054143,27.701666666666664,3669.586111111111,0.77712857586109,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
SRPT_ORACLE,720,333.04583333333335,0.0,790.549999999985,69686.0,1.0308061292068111,1.1219351350767424,2895.4944444444445,0.9733650076431662,0.5602360231532717,207,lanl,18,1024,1004,0,0.5559147858796296
PROACTIVE,720,719.3944444444444,0.0,4614.599999999995,17421.0,2.8097146796567065,10.733508771929824,3281.8430555555556,0.8845773816112489,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
PROACTIVE_EST,720,719.0597222222223,0.0,4489.599999999998,28115.0,2.781142984198382,8.458333333333325,3281.508333333333,0.8997205203254336,0.5565944237465887,0,lanl,18,1024,1004,0,0.5559147858796296
FCFS,707,1071.6195190947667,0.0,8321.999999999975,23684.0,2.695272990152084,5.13238548569782,5339.1768033946255,0.9104782134467071,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
FIFO_STRICT,707,4328.794908062235,0.0,21488.09999999993,30907.0,14.642357521625426,63.49212086440942,8596.352192362094,0.7601897246055017,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
SJF_ORACLE,707,606.7298444130128,0.0,3285.299999999991,63032.0,1.452256160344413,2.186229091633668,4874.287128712871,0.9383335571248727,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
SJF_USEREST,707,1104.3776520509193,0.0,5958.0,51244.0,1.7123089606318909,3.429590140673757,5371.934936350778,0.944157299219552,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
HRRN_USEREST,707,808.9009900990098,0.0,4467.699999999999,23684.0,1.9563131013660888,4.276421980124672,5076.4582743988685,0.913498593621994,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
SMALLEST_FIRST,707,1319.2107496463932,0.0,6093.5,54902.0,1.7581647702228107,3.8530485789821447,5586.768033946252,0.9450712998632008,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
EASY_USEREST,707,1666.7609618104668,0.0,11349.19999999996,43493.0,5.237661650785981,10.626121593291403,5934.318246110325,0.864515954795945,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
EASY_ORACLE,707,1243.1669024045261,0.0,8203.4,25734.0,3.098640801444258,5.166666666666655,5510.724186704385,0.8591476504393698,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
CONS_BF_USEREST,707,2108.222065063649,0.0,11575.099999999999,33463.0,6.530655499391184,20.09763052208829,6375.779349363508,0.8208790280933917,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
SRPT_ORACLE,707,465.3719943422914,0.0,2520.699999999994,54392.0,1.037240422799414,1.2452174461327166,4732.92927864215,0.9626116593682061,0.6824209402393444,177,lanl,19,1024,1000,0,0.6892072844328704
PROACTIVE,707,1022.7454031117397,0.0,3953.199999999987,51244.0,1.602961331722156,3.7236600300870797,5290.3026874115985,0.9499191663274428,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
PROACTIVE_EST,707,653.6152758132956,0.0,3683.4999999999995,38013.0,1.6347658922239985,2.972002419199939,4921.172560113154,0.9405256315267918,0.680823852755251,0,lanl,19,1024,1000,0,0.6892072844328704
FCFS,794,1246.8803526448362,0.0,8830.349999999988,26334.0,5.176127599411469,13.304999999999973,4746.724181360201,0.8978913997751538,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
FIFO_STRICT,794,4993.977329974811,3776.5,13752.699999999993,22373.0,29.43697671160464,154.73160852713173,8493.821158690176,0.5338915973317011,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
SJF_ORACLE,794,895.3765743073047,0.0,4246.9499999999825,83466.0,2.892899095478927,6.123190659613334,4395.22040302267,0.9260287900232914,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
SJF_USEREST,794,1135.7619647355164,0.0,6086.149999999985,36302.0,4.015195198475813,11.109772727272668,4635.605793450882,0.9190373878305936,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
HRRN_USEREST,794,995.0944584382871,0.0,7738.649999999945,18980.0,3.597585241718624,10.561882930519797,4494.938287153653,0.8946917012927067,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
SMALLEST_FIRST,794,1355.6146095717884,0.0,10122.799999999866,26334.0,5.735154451489676,11.056410677939512,4855.4584382871535,0.9128779842864357,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
EASY_USEREST,794,1792.235516372796,1.0,8002.349999999988,18002.0,8.8730788515723,51.170033783783694,5292.079345088161,0.7513494524098673,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
EASY_ORACLE,794,1257.875314861461,0.0,6590.349999999984,14567.0,5.761794932912269,33.038333333333284,4757.719143576826,0.7788008006185225,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
CONS_BF_USEREST,794,2364.765743073048,477.5,9154.7,20700.0,9.796101340358746,56.273521126760436,5864.609571788413,0.6963974532645584,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
SRPT_ORACLE,794,437.8727959697733,0.0,1559.0999999999449,40370.0,1.0399916848769133,1.1954946325912932,3937.7166246851384,0.9676791958569188,0.7622544449985792,311,lanl,20,1024,1199,0,0.7572550274884259
PROACTIVE,794,1274.5994962216625,0.0,9153.0,24851.0,7.820167442889563,24.723638309256227,4774.443324937028,0.8768132758637991,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
PROACTIVE_EST,794,1021.9596977329975,0.0,5668.549999999999,39167.0,3.4499788117766825,11.840530303030222,4521.803526448362,0.9216592947393831,0.7588315351337559,0,lanl,20,1024,1199,0,0.7572550274884259
